name,platform,publisher,genre,sales_year,country,weeks,yearly,total,img,publisher_country
Call of Duty: Advanced Warfare,PS4,Activision,Shooter,2014,Europe,9,2413364,2413364,https://www.vgchartz.com/games/boxart/full_514368AmericaFrontccc.jpg,USA
Destiny,PS4,Activision,Action,2014,Europe,17,1554378,1554378,https://www.vgchartz.com/games/boxart/full_6703728AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,PS3,Activision,Shooter,2014,Europe,9,1516783,1516783,https://www.vgchartz.com/games/boxart/full_4650769AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,2014,Europe,9,1147202,1147202,https://www.vgchartz.com/games/boxart/full_6401955AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,X360,Activision,Shooter,2014,Europe,9,933563,933563,https://www.vgchartz.com/games/boxart/full_4034633AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,PS3,Activision,Shooter,2014,Europe,61,742269,3469348,https://www.vgchartz.com/games/boxart/full_3698558AmericaFrontccc.jpg,USA
Destiny,XOne,Activision,Shooter,2014,Europe,17,671696,671696,https://www.vgchartz.com/games/boxart/full_4214879AmericaFrontccc.jpg,USA
Diablo III,PC,Activision,Role-Playing,2014,Europe,138,616441,1846762,https://www.vgchartz.com/games/boxart/full_diablo-iii_550AmericaFront.jpg,USA
Call of Duty: Ghosts,PS4,Activision,Shooter,2014,Europe,58,581475,1158597,https://www.vgchartz.com/games/boxart/full_9732403AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,X360,Activision,Shooter,2014,Europe,61,443350,2443732,https://www.vgchartz.com/games/boxart/full_8522439AmericaFrontccc.jpg,USA
Destiny,PS3,Activision,Action,2014,Europe,17,430589,430589,https://www.vgchartz.com/games/boxart/full_5573542AmericaFrontccc.jpg,USA
Call of Duty: Black Ops II,PS3,Activision,Shooter,2014,Europe,112,405952,5465887,https://www.vgchartz.com/games/boxart/full_4649679AmericaFrontccc.png,USA
Diablo III: Ultimate Evil Edition,PS4,Activision,Role-Playing,2014,Europe,20,387879,387879,https://www.vgchartz.com/games/boxart/full_3702821AmericaFrontccc.jpg,USA
Destiny,X360,Activision,Action,2014,Europe,17,364066,364066,https://www.vgchartz.com/games/boxart/full_4947312AmericaFrontccc.jpg,USA
Skylanders: Trap Team,Wii,Activision,Action,2014,Europe,13,348428,348428,https://www.vgchartz.com/games/boxart/full_2969371AmericaFrontccc.jpg,USA
Diablo III,PS3,Activision,Role-Playing,2014,Europe,70,309548,644319,https://www.vgchartz.com/games/boxart/default.jpg,USA
Call of Duty: Advanced Warfare,PS4,Activision,Shooter,2014,UK,8,530406,530406,https://www.vgchartz.com/games/boxart/full_514368AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,2014,UK,8,519231,519231,https://www.vgchartz.com/games/boxart/full_6401955AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,X360,Activision,Shooter,2014,UK,8,463910,463910,https://www.vgchartz.com/games/boxart/full_4034633AmericaFrontccc.jpg,USA
Destiny,PS4,Activision,Shooter,2014,UK,16,414378,414378,https://www.vgchartz.com/games/boxart/full_6703728AmericaFrontccc.jpg,USA
Destiny,XOne,Activision,Shooter,2014,UK,16,307875,307875,https://www.vgchartz.com/games/boxart/full_4214879AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,PS3,Activision,Shooter,2014,UK,8,241160,241160,https://www.vgchartz.com/games/boxart/full_4650769AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,X360,Activision,Shooter,2014,UK,60,174415,1184649,https://www.vgchartz.com/games/boxart/full_8522439AmericaFrontccc.jpg,USA
Destiny,X360,Activision,Shooter,2014,UK,16,172803,172803,https://www.vgchartz.com/games/boxart/full_4947312AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,PS4,Activision,Shooter,2014,UK,57,142283,342846,https://www.vgchartz.com/games/boxart/full_9732403AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,PS3,Activision,Shooter,2014,UK,60,110372,696880,https://www.vgchartz.com/games/boxart/full_3698558AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,XOne,Activision,Shooter,2014,UK,58,101832,288159,https://www.vgchartz.com/games/boxart/full_3011020AmericaFrontccc.jpg,USA
Skylanders: Trap Team,X360,Activision,Action,2014,UK,12,93448,93448,https://www.vgchartz.com/games/boxart/full_2934122AmericaFrontccc.jpg,USA
Diablo III,PC,Activision,Role-Playing,2014,UK,137,91079,259395,https://www.vgchartz.com/games/boxart/full_diablo-iii_550AmericaFront.jpg,USA
Destiny,PS3,Activision,Shooter,2014,UK,16,88389,88389,https://www.vgchartz.com/games/boxart/full_5573542AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,PS4,Activision,Shooter,2014,Germany,8,382734,382734,https://www.vgchartz.com/games/boxart/full_514368AmericaFrontccc.jpg,USA
Diablo III,PC,Activision,Role-Playing,2014,Germany,137,274206,838192,https://www.vgchartz.com/games/boxart/full_diablo-iii_550AmericaFront.jpg,USA
Call of Duty: Advanced Warfare,PS3,Activision,Shooter,2014,Germany,8,246836,246836,https://www.vgchartz.com/games/boxart/full_4650769AmericaFrontccc.jpg,USA
Destiny,PS4,Activision,Action,2014,Germany,16,230534,230534,https://www.vgchartz.com/games/boxart/full_6703728AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,PS3,Activision,Shooter,2014,Germany,60,169792,606167,https://www.vgchartz.com/games/boxart/full_3698558AmericaFrontccc.jpg,USA
Call of Duty: Black Ops II,PS3,Activision,Shooter,2014,Germany,111,125526,919762,https://www.vgchartz.com/games/boxart/full_4649679AmericaFrontccc.png,USA
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,2014,Germany,8,109481,109481,https://www.vgchartz.com/games/boxart/full_6401955AmericaFrontccc.jpg,USA
Diablo III: Ultimate Evil Edition,PS4,Activision,Role-Playing,2014,Germany,19,108074,108297,https://www.vgchartz.com/games/boxart/full_3702821AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,PS4,Activision,Shooter,2014,Germany,57,104274,194313,https://www.vgchartz.com/games/boxart/full_9732403AmericaFrontccc.jpg,USA
Diablo III,PS3,Activision,Role-Playing,2014,Germany,69,101098,209569,https://www.vgchartz.com/games/boxart/default.jpg,USA
Skylanders: Trap Team,Wii,Activision,Action,2014,Germany,12,89877,89877,https://www.vgchartz.com/games/boxart/full_2969371AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,X360,Activision,Shooter,2014,Germany,8,82107,82107,https://www.vgchartz.com/games/boxart/full_4034633AmericaFrontccc.jpg,USA
Destiny,XOne,Activision,Shooter,2014,Germany,16,77717,78159,https://www.vgchartz.com/games/boxart/full_4214879AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,X360,Activision,Shooter,2014,Germany,60,73200,223884,https://www.vgchartz.com/games/boxart/full_8522439AmericaFrontccc.jpg,USA
Destiny,PS3,Activision,Action,2014,Germany,16,69869,70128,https://www.vgchartz.com/games/boxart/full_5573542AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,PC,Activision,Shooter,2014,Germany,8,69522,69522,https://www.vgchartz.com/games/boxart/full_7106923AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,PS4,Activision,Shooter,2014,France,8,357266,357266,https://www.vgchartz.com/games/boxart/full_514368AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,PS3,Activision,Shooter,2014,France,8,309762,309762,https://www.vgchartz.com/games/boxart/full_4650769AmericaFrontccc.jpg,USA
Destiny,PS4,Activision,Action,2014,France,16,201298,201298,https://www.vgchartz.com/games/boxart/full_6703728AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,2014,France,8,145929,145929,https://www.vgchartz.com/games/boxart/full_6401955AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,PS3,Activision,Shooter,2014,France,60,126538,663431,https://www.vgchartz.com/games/boxart/full_3698558AmericaFrontccc.jpg,USA
Skylanders: Trap Team,Wii,Activision,Action,2014,France,12,102521,102521,https://www.vgchartz.com/games/boxart/full_2969371AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,X360,Activision,Shooter,2014,France,8,83905,83905,https://www.vgchartz.com/games/boxart/full_4034633AmericaFrontccc.jpg,USA
Destiny,XOne,Activision,Action,2014,France,16,80180,80479,https://www.vgchartz.com/games/boxart/full_4214879AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,PS4,Activision,Shooter,2014,France,57,75664,167144,https://www.vgchartz.com/games/boxart/full_9732403AmericaFrontccc.jpg,USA
Destiny,PS3,Activision,Action,2014,France,16,68363,68632,https://www.vgchartz.com/games/boxart/full_5573542AmericaFrontccc.jpg,USA
Diablo III,PC,Activision,Role-Playing,2014,France,137,65738,213495,https://www.vgchartz.com/games/boxart/full_diablo-iii_550AmericaFront.jpg,USA
Call of Duty: Ghosts,X360,Activision,Shooter,2014,France,60,60688,329867,https://www.vgchartz.com/games/boxart/full_8522439AmericaFrontccc.jpg,USA
Call of Duty: Black Ops II,PS3,Activision,Shooter,2014,France,111,57276,1091041,https://www.vgchartz.com/games/boxart/full_4649679AmericaFrontccc.png,USA
Diablo III: Ultimate Evil Edition,PS4,Activision,Role-Playing,2014,France,19,49077,49892,https://www.vgchartz.com/games/boxart/full_3702821AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,PS4,Activision,Shooter,2015,Global,9,10556687,10556687,https://www.vgchartz.com/games/boxart/full_4990510AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,XOne,Activision,Shooter,2015,Global,9,5824272,5824272,https://www.vgchartz.com/games/boxart/full_8414457AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,PS4,Activision,Shooter,2015,Global,61,1735885,7454487,https://www.vgchartz.com/games/boxart/full_514368AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,PS3,Activision,Shooter,2015,Global,9,1582916,1582916,https://www.vgchartz.com/games/boxart/full_860837AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,X360,Activision,Shooter,2015,Global,9,1577250,1577250,https://www.vgchartz.com/games/boxart/full_2985212AmericaFrontccc.jpg,USA
Destiny: The Taken King,PS4,Activision,Shooter,2015,Global,16,1475991,1475991,https://www.vgchartz.com/games/boxart/full_7434846AmericaFrontccc.jpg,USA
Destiny,PS4,Activision,Shooter,2015,Global,69,1073144,5468797,https://www.vgchartz.com/games/boxart/full_6703728AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,2015,Global,61,1061624,5130884,https://www.vgchartz.com/games/boxart/full_6401955AmericaFrontccc.jpg,USA
Destiny: The Taken King,XOne,Activision,Shooter,2015,Global,16,852760,852760,https://www.vgchartz.com/games/boxart/full_3592943AmericaFrontccc.jpg,USA
Destiny,XOne,Activision,Shooter,2015,Global,69,748145,3264979,https://www.vgchartz.com/games/boxart/full_4214879AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,PS4,Activision,Shooter,2015,USA,9,3700540,3700540,https://www.vgchartz.com/games/boxart/full_4990510AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,XOne,Activision,Shooter,2015,USA,9,3255118,3255118,https://www.vgchartz.com/games/boxart/full_8414457AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,X360,Activision,Shooter,2015,USA,9,999514,999514,https://www.vgchartz.com/games/boxart/full_2985212AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,2015,USA,61,662146,2901325,https://www.vgchartz.com/games/boxart/full_6401955AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,PS4,Activision,Shooter,2015,USA,61,651373,2529488,https://www.vgchartz.com/games/boxart/full_514368AmericaFrontccc.jpg,USA
Destiny: The Taken King,XOne,Activision,Shooter,2015,USA,16,565348,565348,https://www.vgchartz.com/games/boxart/full_3592943AmericaFrontccc.jpg,USA
Destiny: The Taken King,PS4,Activision,Shooter,2015,USA,16,563393,563393,https://www.vgchartz.com/games/boxart/full_7434846AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,PS3,Activision,Shooter,2015,USA,9,464560,464560,https://www.vgchartz.com/games/boxart/full_860837AmericaFrontccc.jpg,USA
Destiny,XOne,Activision,Shooter,2015,USA,69,463267,1921089,https://www.vgchartz.com/games/boxart/full_4214879AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,X360,Activision,Shooter,2015,USA,61,458462,2472678,https://www.vgchartz.com/games/boxart/full_4034633AmericaFrontccc.jpg,USA
Destiny,PS4,Activision,Shooter,2015,USA,69,448958,2239842,https://www.vgchartz.com/games/boxart/full_6703728AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,X360,Activision,Shooter,2015,USA,113,404213,6110462,https://www.vgchartz.com/games/boxart/full_8522439AmericaFrontccc.jpg,USA
Call of Duty: Ghosts,PS3,Activision,Shooter,2015,USA,113,329513,3706089,https://www.vgchartz.com/games/boxart/full_3698558AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,PS4,Activision,Shooter,2015,Europe,9,4573228,4573228,https://www.vgchartz.com/games/boxart/full_4990510AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,XOne,Activision,Shooter,2015,Europe,9,1745902,1745902,https://www.vgchartz.com/games/boxart/full_8414457AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,PS4,Activision,Shooter,2015,Europe,61,786067,3372902,https://www.vgchartz.com/games/boxart/full_514368AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,PS3,Activision,Shooter,2015,Europe,9,774951,774951,https://www.vgchartz.com/games/boxart/full_860837AmericaFrontccc.jpg,USA
Destiny: The Taken King,PS4,Activision,Shooter,2015,Europe,16,588017,588017,https://www.vgchartz.com/games/boxart/full_7434846AmericaFrontccc.jpg,USA
Destiny,PS4,Activision,Shooter,2015,Europe,69,418647,1985562,https://www.vgchartz.com/games/boxart/full_6703728AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,X360,Activision,Shooter,2015,Europe,9,339107,339107,https://www.vgchartz.com/games/boxart/full_2985212AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,2015,Europe,61,327318,1498893,https://www.vgchartz.com/games/boxart/full_6401955AmericaFrontccc.jpg,USA
Diablo III: Ultimate Evil Edition,PS4,Activision,Role-Playing,2015,Europe,72,312919,703047,https://www.vgchartz.com/games/boxart/full_3702821AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,PS3,Activision,Shooter,2015,Europe,61,295399,1906025,https://www.vgchartz.com/games/boxart/full_4650769AmericaFrontccc.jpg,USA
Guitar Hero Live,PS4,Activision,Misc,2015,Europe,11,264916,264916,https://www.vgchartz.com/games/boxart/full_3401532AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,PS4,Activision,Shooter,2015,UK,9,871521,871521,https://www.vgchartz.com/games/boxart/full_4990510AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,XOne,Activision,Shooter,2015,UK,9,781373,781373,https://www.vgchartz.com/games/boxart/full_8414457AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,PS4,Activision,Shooter,2015,UK,61,175975,706381,https://www.vgchartz.com/games/boxart/full_514368AmericaFrontccc.jpg,USA
Call of Duty: Advanced Warfare,XOne,Activision,Shooter,2015,UK,61,163590,682821,https://www.vgchartz.com/games/boxart/full_6401955AmericaFrontccc.jpg,USA
Call of Duty: Black Ops 3,X360,Activision,Shooter,2015,UK,9,153394,153394,https://www.vgchartz.com/games/boxart/full_2985212AmericaFrontccc.jpg,USA
